site,date,tl_mm,fl_mm,wt_gm,sex
Voi,2020-01-31,176,161,47.64,F
Voi,2020-01-31,173,160,44.93,F
Voi,2020-01-31,181,165,47.29,F
Voi,2020-01-31,169,157,41.38,F
Voi,2020-01-31,184,170,55.04,F
Voi,2020-01-31,187,172,52.39,F
Voi,2020-01-31,180,169,57.64,F
Voi,2020-01-31,187,171,51.75,F
Voi,2020-01-31,185,173,57.88,F
Voi,2020-01-31,176,162,44.45,F
Voi,2020-01-31,183,166,51.26,F
Voi,2020-01-31,176,162,43.84,F
Voi,2020-01-31,156,144,30.78,F
Voi,2020-01-31,183,167,47.33,F
Voi,2020-01-31,178,164,51.55,F
Voi,2020-01-31,179,165,48.92,F
Voi,2020-01-31,178,165,50.16,F
Voi,2020-01-31,175,161,43.72,F
Voi,2020-01-31,149,137,26.78,F
Voi,2020-01-31,173,158,43.73,F
Voi,2020-01-31,151,140,28.85,F
Voi,2020-01-31,186,165,49.09,F
Voi,2020-01-31,178,164,30.66,F
Voi,2020-01-31,194,178,59.85,F
Voi,2020-01-31,176,162,50.52,F
Voi,2020-01-31,196,180,69.84,F
Voi,2020-01-31,198,162,50.68,F
Voi,2020-01-31,172,164,47.94,F
Voi,2020-01-31,179,163,50.98,F
Voi,2020-01-31,185,170,60.36,F
Voi,2020-01-31,174,159,46.5,F
Voi,2020-01-31,168,152,44.24,F
Voi,2020-01-31,162,147,35.98,F
Voi,2020-01-31,162,148,39.29,F
Voi,2020-01-31,190,174,57.11,F
Voi,2020-01-31,147,135,24.99,F
Voi,2020-01-31,185,169,56.65,F
Voi,2020-01-31,187,170,56.12,F
Voi,2020-01-31,183,168,55.69,F
Voi,2020-01-31,173,159,41.16,F
Voi,2020-01-31,166,145,36.37,F
Voi,2020-01-31,168,153,41.26,F
Voi,2020-01-31,180,165,49.45,F
Voi,2020-01-31,181,166,51.61,F
Voi,2020-01-31,170,157,43.57,F
Voi,2020-01-31,189,174,58.25,F
Voi,2020-01-31,193,177,64.2,F
Voi,2020-01-31,172,158,48.8,F
Voi,2020-01-31,186,169,55.99,F
Voi,2020-01-31,177,163,47.44,F
Voi,2020-01-31,165,150,40.78,F
Voi,2020-01-31,180,165,55.16,F
Voi,2020-01-31,175,160,47.79,F
Voi,2020-01-31,171,156,47.65,F
Voi,2020-01-31,171,158,44.83,F
Voi,2020-01-31,175,160,50.28,F
Voi,2020-01-31,178,163,48.82,F
Voi,2020-01-31,184,168,58.43,F
Voi,2020-01-31,172,156,42.94,F
Voi,2020-01-31,185,169,50.86,F
Voi,2020-01-31,170,164,53.62,F
Voi,2020-01-31,184,167,57.51,F
Voi,2020-01-31,178,163,47.84,F
Voi,2020-01-31,169,155,41.82,F
Voi,2020-01-31,173,158,43.57,F
Voi,2020-01-31,169,155,43.88,F
Voi,2020-01-31,173,158,44.89,F
Voi,2020-01-31,168,154,41.41,F
Voi,2020-01-31,168,155,38.78,F
Voi,2020-01-31,182,166,53.2,F
Voi,2020-01-31,180,165,50.4,F
Voi,2020-01-31,152,139,29.53,F
Voi,2020-01-31,164,150,34.3,F
Voi,2020-01-31,183,169,50.95,F
Voi,2020-01-31,171,156,43.9,F
Voi,2020-01-31,157,143,31.31,F
Voi,2020-01-31,174,160,45.38,F
Voi,2020-01-31,153,140,30.19,F
Voi,2020-01-31,175,161,46.95,F
Voi,2020-01-31,175,160,45.5,F
Voi,2020-01-31,162,150,36.92,F
Voi,2020-01-31,176,161,47.9,F
Voi,2020-01-31,171,155,42,F
Voi,2020-01-31,177,162,46.75,F
Voi,2020-01-31,170,156,43.45,F
Voi,2020-01-31,173,159,48.81,F
Voi,2020-01-31,167,153,41.97,F
Voi,2020-01-31,169,155,42.5,F
Voi,2020-01-31,172,158,44.95,F
Voi,2020-01-31,170,159,47.06,F
Voi,2020-01-31,170,164,46.72,F
Voi,2020-01-31,166,156,47.6,F
Voi,2020-01-31,167,159,39.69,F
Voi,2020-01-31,189,174,55.4,F
Voi,2020-01-31,165,150,37.74,F
Voi,2020-01-31,175,160,45.3,F
Voi,2020-01-31,146,135,26.61,F
Voi,2020-01-31,188,172,52.94,F
Voi,2020-01-31,176,162,45.05,F
Voi,2020-01-31,170,155,42.55,F
Voi,2020-01-31,173,158,43.38,F
Voi,2020-01-31,169,154,39.69,F
Voi,2020-01-31,173,159,41.31,F
Voi,2020-01-31,172,157,41.42,F
Voi,2020-01-31,174,160,43.66,F
Voi,2020-01-31,163,148,33.77,F
Voi,2020-01-31,185,169,53.79,F
Voi,2020-01-31,168,153,38.28,F
Voi,2020-01-31,152,139,29.38,F
Voi,2020-01-31,176,162,51.59,F
Voi,2020-01-31,183,166,50.74,F
Voi,2020-01-31,169,155,42.35,F
Voi,2020-01-31,171,157,42.71,F
Voi,2020-01-31,173,157,43.34,F
Voi,2020-01-31,182,167,50.08,F
Voi,2020-01-31,175,160,47.21,F
Voi,2020-01-31,178,162,48.56,F
Voi,2020-01-31,172,158,40.61,F
Voi,2020-01-31,178,162,47.91,F
Voi,2020-01-31,175,161,44.56,F
Voi,2020-01-31,144,135,24.47,F
Voi,2020-01-31,166,152,38.31,F
Voi,2020-01-31,183,169,58.54,F
Voi,2020-01-31,170,155,44.05,F
Voi,2020-01-31,175,160,43.04,F
Voi,2020-01-31,161,149,36.73,F
Voi,2020-01-31,169,155,41.95,F
Voi,2020-01-31,165,150,39.82,F
Voi,2020-01-31,178,162,48.72,F
Voi,2020-02-23,179,164,52.45,M
Voi,2020-02-23,176,162,52.88,M
Voi,2020-02-23,193,177,65.58,M
Voi,2020-02-23,177,163,53.41,M
Voi,2020-02-23,197,180,75.95,M
Voi,2020-02-23,193,178,64.59,M
Voi,2020-02-23,197,180,75.02,M
Voi,2020-02-23,184,169,58.91,M
Voi,2020-02-23,178,164,57.54,M
Voi,2020-02-23,181,166,54.47,M
Voi,2020-02-23,160,147,40.06,M
Voi,2020-02-23,183,168,60,M
Voi,2020-02-23,173,160,55.83,M
Voi,2020-02-23,201,184,80.05,M
Voi,2020-02-23,175,150,51.22,M
Voi,2020-02-23,184,169,53.27,M
Voi,2020-02-23,193,177,72.55,M
Voi,2020-02-23,203,187,87.41,M
Voi,2020-02-23,187,172,65.93,M
Voi,2020-02-23,175,161,49.26,M
Voi,2020-02-23,186,171,62.77,M
Voi,2020-02-23,176,162,52,M
Voi,2020-02-23,172,160,53.7,M
Voi,2020-02-23,199,183,72.2,M
Voi,2020-02-23,175,160,49.38,M
Voi,2020-02-23,185,170,55.8,M
Voi,2020-02-23,186,172,60.14,M
Voi,2020-02-23,192,176,68.8,M
Voi,2020-02-23,187,170,61.34,M
Voi,2020-02-23,180,165,53.36,M
Voi,2020-02-23,190,175,64.7,M
Voi,2020-02-23,187,170,66.72,M
Voi,2020-02-23,174,160,51.69,M
Voi,2020-02-23,190,173,61.28,M
Voi,2020-02-23,168,154,47.17,M
Voi,2020-02-23,181,166,54.01,M
Voi,2020-02-23,187,170,62.95,M
Voi,2020-02-23,179,163,51.96,M
Voi,2020-02-23,190,176,65.28,M
Voi,2020-02-23,183,168,57.9,M
Voi,2020-02-23,187,170,62.46,M
Voi,2020-02-23,188,174,64.16,M
Voi,2020-02-23,182,166,57.38,M
Voi,2020-02-23,173,163,58.49,M
Voi,2020-02-23,182,168,61.41,M
Voi,2020-02-23,176,161,53.35,M
Voi,2020-02-23,184,167,60.18,M
Voi,2020-02-23,176,163,52.2,M
Voi,2020-02-23,180,165,51.93,M
Voi,2020-02-23,196,180,69.34,M
Voi,2020-02-23,186,170,61.76,M
Voi,2020-02-23,170,156,45.52,M
Voi,2020-02-23,180,164,55.14,M
Voi,2020-02-23,182,166,55.9,M
Voi,2020-02-25,180,165,56.36,M
Voi,2020-02-25,171,156,48.24,M
Voi,2020-02-25,181,165,56.57,M
Voi,2020-02-25,170,155,48.13,M
Voi,2020-02-25,157,143,36.59,M
Voi,2020-02-25,162,148,40.65,M
Voi,2020-02-25,172,156,46.57,M
Voi,2020-02-25,173,158,49.05,M
Voi,2020-02-25,165,150,40.58,M
Voi,2020-02-25,180,165,48.27,M
Voi,2020-02-25,178,163,52.97,M
Voi,2020-02-25,214,195,89.94,M
Voi,2020-02-25,175,160,43.25,M
Voi,2020-02-25,189,174,54.24,M
Voi,2020-02-25,148,135,28.44,M
Voi,2020-02-25,169,154,45.14,M
Voi,2020-02-25,170,155,45.66,M
Voi,2020-02-25,169,153,47.18,M
Voi,2020-02-25,167,150,41.95,M
Voi,2020-02-25,175,160,51.27,M
Voi,2020-02-25,180,165,55.28,M
Voi,2020-02-25,174,160,49.3,M
Voi,2020-02-25,178,162,51.79,M
Voi,2020-02-25,180,165,56.71,M
Voi,2020-02-25,168,153,47.43,M
Voi,2020-02-25,184,165,56.94,M
Voi,2020-02-25,180,165,55.14,M
Voi,2020-02-25,173,158,53,M
Voi,2020-02-25,182,166,54.1,M
Voi,2020-02-25,179,164,59.2,M
Voi,2020-02-25,176,162,50.68,M
Voi,2020-02-25,170,155,47.02,M
Voi,2020-02-25,150,138,33,M
Voi,2020-02-25,178,167,52.62,M
Voi,2020-02-25,178,163,55.74,M
Voi,2020-02-25,153,140,31.04,M
Voi,2020-02-25,180,165,55.14,M
Voi,2020-02-25,170,150,53.09,M
Voi,2020-02-25,184,168,60.38,M
Voi,2020-02-25,177,162,47.51,M
Voi,2020-02-25,167,153,43.8,M
Voi,2020-02-25,178,164,48.3,M
Voi,2020-02-25,179,164,56.5,M
Voi,2020-02-25,176,161,48.67,M
Voi,2020-02-25,152,140,31.23,M
Voi,2020-02-25,168,154,47.67,M
Voi,2020-02-25,171,157,48.42,M
Voi,2020-02-25,177,162,50.72,M
Voi,2020-02-25,161,147,38.14,M
Voi,2020-02-25,152,137,31.46,M
Voi,2020-02-25,170,152,47.42,M
Voi,2020-02-25,145,134,28.83,M
Voi,2020-02-25,166,153,40.88,M
Voi,2020-02-25,182,163,58.82,M
Voi,2020-02-25,176,160,48.99,M
Voi,2020-02-25,149,136,31.12,M
Voi,2020-02-25,166,152,39.88,M
Voi,2020-02-25,178,163,53.49,M
Voi,2020-02-25,165,150,42.87,M
Voi,2020-02-25,169,155,49.2,M
Voi,2020-02-25,178,164,51.41,M
Voi,2020-02-25,179,164,52.3,M
Voi,2020-02-25,180,165,57.29,M
Voi,2020-02-25,164,150,44.32,M
Voi,2020-02-25,172,154,44.74,M
Voi,2020-02-25,137,124,22.93,M
Voi,2020-02-25,178,162,54,M
Voi,2020-02-25,173,159,52.64,M
Voi,2020-02-23,185,170,59.88,F
Voi,2020-02-23,186,170,59.27,F
Voi,2020-02-23,186,170,63.4,F
Voi,2020-02-23,187,171,60.09,F
Voi,2020-02-23,188,173,62.08,F
Voi,2020-02-23,187,172,66.07,F
Voi,2020-02-23,192,18.1,70.42,F
Voi,2020-02-23,191,177,69.06,F
Voi,2020-02-23,193,178,68.28,F
Voi,2020-02-23,198,180,81.6,F
Voi,2020-02-23,197,180,83.71,F
Voi,2020-02-23,194,178,71.21,F
Voi,2020-02-23,183,169,57.81,F
Voi,2020-02-23,187,171,70.95,F
Voi,2020-02-23,182,168,62.25,F
Voi,2020-02-23,190,178,69.3,F
Voi,2020-02-23,191,179,67.93,F
Voi,2020-02-23,187,172,65.7,F
Voi,2020-02-23,196,181,73.42,F
Voi,2020-02-23,172,158,48.76,F
Voi,2020-02-23,178,163,50.91,F
Voi,2020-02-23,170,159,51.38,F
Voi,2020-02-23,192,176,72.12,F
Voi,2020-02-23,184,168,61.59,F
Voi,2020-02-23,178,164,51.46,F
Voi,2020-02-23,185,170,57.57,F
Voi,2020-02-23,176,162,53.81,F
Voi,2020-02-23,202,186,82.14,F
Voi,2020-02-23,184,167,58.19,F
Voi,2020-02-23,195,180,73.04,F
Voi,2020-02-23,210,191,96.7,F
Voi,2020-02-23,200,182,78.17,F
Voi,2020-02-23,190,174,63.58,F
Voi,2020-02-23,188,171,59.69,F
Voi,2020-02-23,180,166,57.88,F
Voi,2020-02-23,185,169,61.16,F
Voi,2020-02-23,190,174,65.63,F
Voi,2020-02-23,191,175,65.43,F
Voi,2020-02-23,180,165,56.49,F
Voi,2020-02-23,181,165,55.87,F
Voi,2020-02-23,200,182,75.41,F
Voi,2020-02-23,187,170,65.43,F
Voi,2020-02-23,180,166,52.33,F
Voi,2020-02-23,173,158,51.15,F
Voi,2020-02-23,187,170,64.23,F
Voi,2020-02-23,187,173,66.37,F
Voi,2020-02-23,185,170,60.73,F
Voi,2020-02-23,186,170,60.43,F
Voi,2020-02-23,182,167,59.47,F
Voi,2020-02-23,176,161,53.16,F
Voi,2020-02-23,190,174,64.08,F
Voi,2020-02-23,188,172,67.3,F
Voi,2020-02-23,188,174,68.21,F
Voi,2020-02-23,195,178,72.12,F
Voi,2020-02-23,186,170,59.79,F
Voi,2020-02-23,187,171,59.78,F
Voi,2020-02-23,178,165,55.31,F
Voi,2020-02-23,193,176,68.55,F
Voi,2020-02-23,181,168,60.14,F
Voi,2020-02-23,190,174,68.92,F
Voi,2020-02-23,191,175,69.92,F
Voi,2020-02-23,188,172,60.74,F
Voi,2020-02-23,193,177,68.24,F
Voi,2020-02-23,192,176,66.74,F
Voi,2020-02-23,180,163,55.46,F
Voi,2020-02-23,181,161,56.13,F
Voi,2020-02-23,184,169,59.5,F
Voi,2020-02-23,185,170,64.12,F
Voi,2020-02-23,183,168,61.1,F
Voi,2020-02-23,182,167,60.92,F
Voi,2020-02-23,185,169,56.07,F
Voi,2020-02-23,182,165,56.71,F
Voi,2020-02-23,190,175,71.47,F
Voi,2020-02-23,193,177,71.56,F
Voi,2020-02-23,181,167,51.66,F
Voi,2020-02-23,187,173,63.85,F
Voi,2020-02-23,202,185,83.82,F
Voi,2020-02-23,189,174,70.01,F
Voi,2020-02-23,186,170,59.1,F
Voi,2020-02-23,178,163,48.73,F
Voi,2020-02-25,170,158,46.62,F
Voi,2020-02-25,181,165,57.04,F
Voi,2020-02-25,168,154,47.58,F
Voi,2020-02-25,172,157,50.97,F
Voi,2020-02-25,175,160,51.67,F
Voi,2020-02-25,177,163,53.75,F
Voi,2020-02-25,171,156,46.5,F
Voi,2020-02-25,177,162,49.41,F
Voi,2020-02-25,182,166,54.05,F
Voi,2020-02-25,177,162,54.74,F
Voi,2020-02-25,181,166,54.62,F
Voi,2020-02-25,174,160,52.46,F
Voi,2020-02-25,175,161,49.56,F
Voi,2020-02-25,186,172,58.68,F
Voi,2020-02-25,185,170,49.08,F
Voi,2020-02-25,169,155,45.48,F
Voi,2020-02-25,165,150,47.02,F
Voi,2020-02-25,184,167,53.5,F
Voi,2020-02-25,190,175,65,F
Voi,2020-02-25,188,177,64.68,F
Voi,2020-02-25,179,165,49.25,F
Voi,2020-02-25,183,169,50.74,F
Voi,2020-02-25,172,159,49.02,F
Voi,2020-02-25,183,168,55.58,F
Voi,2020-02-25,176,160,55.72,F
Voi,2020-02-25,176,160,45.71,F
Voi,2020-02-25,177,162,53.02,F
Voi,2020-02-25,160,147,35.78,F
Voi,2020-02-25,178,164,52.06,F
Voi,2020-02-25,181,166,52,F
Voi,2020-02-25,154,140,32.97,F
Voi,2020-02-25,171,154,47.2,F
Voi,2020-02-25,172,157,48.63,F
Voi,2020-02-25,174,160,50.88,F
Voi,2020-02-25,169,154,42.09,F
Voi,2020-02-25,151,138,30.15,F
Voi,2020-02-25,168,153,44.39,F
Voi,2020-02-25,170,155,45.51,F
Voi,2020-02-25,160,145,39.81,F
Voi,2020-02-25,155,141,35.81,F
Voi,2020-02-25,182,167,55.32,F
Voi,2020-02-25,168,154,45.11,F
Voi,2020-02-25,182,165,58.16,F
Voi,2020-02-25,183,167,63.53,F
Voi,2020-02-25,182,166,61.67,F
Voi,2020-02-25,174,158,50.72,F
Voi,2020-02-25,175,160,50.04,F
Voi,2020-02-25,168,154,44.57,F
Voi,2020-02-25,160,146,38.36,F
Voi,2020-02-25,173,159,52.88,F
Voi,2020-02-25,180,165,55.29,F
Voi,2020-02-25,176,161,53.76,F
Voi,2020-02-25,166,154,40.82,F
Voi,2020-02-25,179,164,54.6,F
Voi,2020-02-25,179,163,56.74,F
Voi,2020-02-25,181,164,53.95,F
Voi,2020-02-25,178,162,53.38,F
Voi,2020-02-25,179,165,55.52,F
Voi,2020-02-25,176,161,55.34,F
Voi,2020-02-25,180,165,58.19,F
Voi,2020-02-25,182,168,57.2,F
Voi,2020-02-25,178,163,57.16,F
Voi,2020-02-25,167,152,44.88,F
Voi,2020-02-25,177,162,50.31,F
Voi,2020-02-25,160,146,37.61,F
Voi,2020-02-25,186,169,58.56,F
Voi,2020-02-25,184,169,59.38,F
Voi,2020-02-25,184,169,57.13,F
Voi,2020-02-25,163,148,41.13,F
Voi,2020-02-25,180,165,56.28,F
Voi,2020-02-25,169,155,47.17,F
Voi,2020-02-25,171,157,48.29,F
Voi,2020-02-25,175,160,50.4,F
Voi,2020-02-25,166,152,45.67,F
Voi,2020-02-25,177,163,52.16,F
Voi,2020-02-25,180,164,60.49,F
Voi,2020-02-25,164,151,37.9,F
Voi,2020-02-25,187,171,60.77,F
Voi,2020-02-25,160,146,38.7,F
Voi,2020-02-25,154,142,35.47,F
Voi,2020-02-25,172,158,49.72,F
Voi,2020-02-25,174,160,49.91,F
Voi,2020-02-25,167,153,46.42,F
Voi,2020-02-25,161,148,37.22,F
Voi,2020-02-25,170,165,48.03,F
Voi,2020-02-25,185,170,59.73,F
Voi,2020-02-25,158,142,35.48,F
Voi,2020-02-25,162,148,39.34,F
Voi,2020-02-25,181,166,54.77,F
Voi,2020-02-25,178,163,48.02,F
Voi,2020-02-25,160,153,39.38,F
Voi,2020-02-25,178,163,53.92,F
Voi,2020-02-25,185,170,60.74,F
Voi,2020-02-25,173,158,48.27,F
Voi,2020-02-25,178,164,53.3,F
Voi,2020-02-25,162,150,38.1,F
Voi,2020-02-25,188,173,66.3,F
Voi,2020-02-25,183,168,55.72,F
Voi,2020-02-25,173,158,51.34,F
Voi,2020-02-25,171,156,44.9,F
Voi,2020-02-25,178,164,55.08,F
Voi,2020-02-25,179,165,58.18,F
Voi,2020-02-25,180,165,56.22,F
Voi,2020-02-25,167,154,45.55,F
Voi,2020-02-25,185,170,59.44,F
Voi,2020-02-25,169,154,45.01,F
Voi,2020-02-25,173,158,50.53,F
Voi,2020-02-25,180,168,54.69,F
Voi,2020-02-25,167,154,42.42,F
Voi,2020-02-25,156,143,34.58,F
Voi,2020-02-25,163,150,40.7,F
Voi,2020-02-25,180,165,54.42,F
Voi,2020-02-25,142,131,27.29,F
Voi,2020-02-25,165,151,39.9,F
Voi,2020-02-25,164,150,39.55,F
Voi,2020-02-25,180,165,56.67,F
Voi,2020-02-25,172,158,47.58,F
Voi,2020-02-25,159,146,37.67,F
Voi,2020-02-25,168,153,41.3,F
Voi,2020-02-25,175,160,52.62,F
Voi,2020-02-25,179,165,51.06,F
Voi,2020-02-25,180,164,59.69,F
Voi,2020-02-25,180,166,58.51,F
Voi,2020-02-25,183,166,56.72,F
Voi,2020-02-25,176,161,51.56,F
Voi,2020-02-25,179,164,53.58,F
Voi,2020-02-25,174,160,50.54,F
Voi,2020-02-25,166,150,42.37,F
Voi,2020-02-25,180,165,53.4,F
Voi,2020-02-25,169,155,47.41,F
Voi,2020-02-25,178,162,53.29,F
Voi,2020-02-25,186,170,60.67,F
Voi,2020-02-25,159,145,38.01,F
Voi,2020-02-25,165,151,42.05,F
Voi,2020-02-25,160,150,41.65,F
Voi,2020-02-25,184,168,55.91,F
Voi,2020-02-25,168,153,41.09,F
Voi,2020-02-25,163,149,38.73,F
Voi,2020-02-25,160,155,55.24,F
Voi,2020-02-25,174,160,52.13,F
Voi,2020-02-25,175,161,52.98,F
Voi,2020-02-25,166,151,42.35,F
Voi,2020-03-30,181,165,46.43,M
Voi,2020-03-30,171,155,38.67,M
Voi,2020-03-30,175,159,40.39,M
Voi,2020-03-30,165,160,43.3,M
Voi,2020-03-30,173,151,34.28,M
Voi,2020-03-30,177,159,39.68,M
Voi,2020-03-30,181,149,32.47,M
Voi,2020-03-30,169,165,49.57,M
Voi,2020-03-30,184,154,36.03,M
Voi,2020-03-30,174,145,30.92,M
Voi,2020-03-30,165,150,34.84,M
Voi,2020-03-30,178,161,44.3,M
Voi,2020-03-30,166,153,34,M
Voi,2020-03-30,176,161,45.76,M
Voi,2020-03-30,181,165,45.32,M
Voi,2020-03-30,162,150,33.68,M
Voi,2020-03-30,170,155,38.51,M
Voi,2020-03-30,163,149,37.28,M
Voi,2020-03-30,163,149,36.07,M
Voi,2020-03-30,162,151,36,M
Voi,2020-03-30,163,149,32.63,M
Voi,2020-03-30,154,142,28.37,M
Voi,2020-03-30,176,162,45.13,M
Voi,2020-03-30,143,131,23.01,M
Voi,2020-03-30,169,155,37.91,M
Voi,2020-03-30,175,160,44.35,M
Voi,2020-03-30,186,172,53.18,M
Voi,2020-03-30,183,167,46.9,M
Voi,2020-03-30,171,157,34.98,M
Voi,2020-03-30,173,159,41.59,M
Voi,2020-03-30,154,140,26.91,M
Voi,2020-03-30,189,174,46.03,M
Voi,2020-03-30,173,159,39.83,M
Voi,2020-03-30,171,155,40.02,M
Voi,2020-03-30,144,131,20.67,M
Voi,2020-03-30,155,143,29.35,M
Voi,2020-03-30,165,150,31.75,M
Voi,2020-03-30,166,151,35.75,M
Voi,2020-03-30,162,147,34.37,M
Voi,2020-03-30,162,152,36.26,M
Voi,2020-03-30,171,158,42.52,M
Voi,2020-03-30,173,159,39.92,M
Voi,2020-03-30,185,170,47.19,M
Voi,2020-03-30,181,165,50.71,M
Voi,2020-03-30,151,140,26.09,M
Voi,2020-03-30,178,162,45.94,M
Voi,2020-03-30,179,163,46.03,M
Voi,2020-03-30,150,136,25.9,M
Voi,2020-03-30,173,157,41.12,M
Voi,2020-03-30,165,151,37.35,M
Voi,2020-03-30,170,155,40.98,M
Voi,2020-03-30,148,135,28.2,M
Voi,2020-03-30,163,147,34,M
Voi,2020-03-30,156,142,30.75,M
Voi,2020-03-30,142,130,22.91,M
Voi,2020-03-30,173,158,43.03,M
Voi,2020-03-30,141,130,22.4,M
Voi,2020-03-30,141,130,22.6,M
Voi,2020-03-30,173,160,46.42,M
Voi,2020-03-30,173,160,43.49,M
Voi,2020-03-30,171,156,40.61,M
Voi,2020-03-30,147,136,24.86,M
Voi,2020-03-30,162,148,35.77,M
Voi,2020-03-30,141,130,22.7,M
Voi,2020-03-30,174,159,43.03,M
Voi,2020-03-30,169,154,37.68,M
Voi,2020-03-30,162,150,35.9,M
Voi,2020-03-30,166,153,40.11,M
Voi,2020-03-30,150,140,27.4,M
Voi,2020-03-30,170,155,39.81,M
Voi,2020-03-30,156,144,33.67,M
Voi,2020-03-30,150,139,25.57,M
Voi,2020-03-30,160,147,32.83,M
Voi,2020-03-30,159,146,34.87,M
Voi,2020-03-30,149,138,26.09,M
Voi,2020-03-30,169,155,40.65,M
Voi,2020-03-30,170,155,42.53,M
Voi,2020-03-30,152,138,27.88,M
Voi,2020-03-30,170,155,38.92,M
Voi,2020-03-30,159,145,33.2,M
Voi,2020-03-30,157,144,30.1,M
Voi,2020-03-30,163,149,33.93,M
Voi,2020-03-30,147,135,25.07,M
Voi,2020-03-30,183,169,52.99,M
Voi,2020-03-30,186,170,49.83,M
Voi,2020-03-30,169,155,35.33,M
Voi,2020-03-30,173,160,38.79,M
Voi,2020-03-30,161,145,28.71,M
Voi,2020-03-30,177,161,44.14,M
Voi,2020-03-30,176,160,42.87,M
Voi,2020-03-30,184,170,48.23,M
Voi,2020-03-30,157,144,28.85,M
Voi,2020-03-30,168,156,34.04,M
Voi,2020-03-30,169,155,38.6,M
Voi,2020-03-30,161,147,28.84,M
Voi,2020-03-30,191,174,54.04,M
Voi,2020-03-30,170,156,36.9,M
Voi,2020-03-30,172,157,36.34,M
Voi,2020-03-30,169,153,37.6,M
Voi,2020-03-30,170,155,35.75,M
Voi,2020-03-30,174,160,37.01,M
Voi,2020-03-30,176,162,36.68,M
Voi,2020-03-30,169,155,34.71,M
Voi,2020-03-30,171,156,37.52,M
Voi,2020-03-30,170,157,40.55,M
Voi,2020-03-30,144,135,25.1,M
Voi,2020-03-30,136,125,20.49,M
Voi,2020-03-30,143,131,22.15,M
Voi,2020-03-30,157,145,34.53,M
Voi,2020-03-30,144,133,20.65,M
Voi,2020-03-30,148,135,24.12,M
Voi,2020-03-30,168,153,37.12,M
Voi,2020-03-30,163,150,34.36,M
Voi,2020-03-30,165,150,37.52,M
Voi,2020-03-30,158,145,31.63,M
Voi,2020-03-30,155,141,29.38,M
Voi,2020-03-30,154,141,28.95,M
Voi,2020-03-30,160,146,36.29,M
Voi,2020-03-30,164,149,36.17,M
Voi,2020-03-30,181,165,52.31,M
Voi,2020-03-30,132,120,17.87,M
Voi,2020-03-30,166,151,34.43,M
Voi,2020-03-30,161,146,32.56,M
Voi,2020-03-30,140,130,20.98,M
Voi,2020-03-30,170,155,42.37,M
Voi,2020-03-30,150,136,24.57,M
Voi,2020-03-30,155,141,28.93,M
Voi,2020-03-30,146,133,23.41,M
Voi,2020-03-30,185,170,52.04,M
Voi,2020-03-30,136,125,18.81,M
Voi,2020-03-30,172,156,38.29,M
Voi,2020-03-30,149,137,24.54,M
Voi,2020-03-30,152,140,27.45,M
Voi,2020-03-30,165,150,34.54,M
Voi,2020-03-30,162,148,33.86,M
Voi,2020-03-30,142,130,21.8,M
Voi,2020-03-30,145,130,24.24,M
Voi,2020-03-30,157,145,29.09,M
Voi,2020-03-30,155,142,30.07,M
Voi,2020-03-30,161,146,35.52,M
Voi,2020-03-30,133,122,18.47,M
Voi,2020-03-30,164,150,37.15,M
Voi,2020-03-30,143,132,23.57,M
Voi,2020-03-30,153,140,27.59,M
Voi,2020-03-30,156,143,28.53,M
Voi,2020-03-30,157,144,31.36,M
Voi,2020-03-30,186,170,54.73,F
Voi,2020-03-30,178,151,37.38,F
Voi,2020-03-30,170,164,48.24,F
Voi,2020-03-30,170,157,39.29,F
Voi,2020-03-30,172,153,38.03,F
Voi,2020-03-30,157,156,42.15,F
Voi,2020-03-30,169,144,32.25,F
Voi,2020-03-30,162,162,47.64,F
Voi,2020-03-30,180,169,51.6,F
Voi,2020-03-30,164,164,48.03,F
Voi,2020-03-30,162,147,32.58,F
Voi,2020-03-30,159,148,34.87,F
Voi,2020-03-30,165,161,41.43,F
Voi,2020-03-30,175,150,36.99,F
Voi,2020-03-30,165,158,42.38,F
Voi,2020-03-30,178,162,40.3,F
Voi,2020-03-30,181,167,51.03,F
Voi,2020-03-30,179,164,45.18,F
Voi,2020-03-30,161,145,34.97,F
Voi,2020-03-30,180,166,47.42,F
Voi,2020-03-30,175,160,44.61,F
Voi,2020-03-30,180,164,46.35,F
Voi,2020-03-30,171,157,40.78,F
Voi,2020-03-30,164,151,35.26,F
Voi,2020-03-30,173,158,40.45,F
Voi,2020-03-30,180,165,50.74,F
Voi,2020-03-30,175,160,40.43,F
Voi,2020-03-30,168,155,37.63,F
Voi,2020-03-30,170,155,38.92,F
Voi,2020-03-30,177,164,46.2,F
Voi,2020-03-30,167,153,36.66,F
Voi,2020-03-30,160,146,33.23,F
Voi,2020-03-30,181,166,47.72,F
Voi,2020-03-30,170,155,40.26,F
Voi,2020-03-30,180,165,47.25,F
Voi,2020-03-30,196,180,63.36,F
Voi,2020-03-30,175,161,47.5,F
Voi,2020-03-30,169,148,34.53,F
Voi,2020-03-30,164,150,35.76,F
Voi,2020-03-30,160,148,35.79,F
Voi,2020-03-30,173,158,42.35,F
Voi,2020-03-30,175,161,42.82,F
Voi,2020-03-30,167,152,35.39,F
Voi,2020-03-30,176,164,42.89,F
Voi,2020-03-30,171,155,42.6,F
Voi,2020-03-30,187,162,46.06,F
Voi,2020-03-30,195,180,59.35,F
